user_id,trip_day,timestamp,location,latitude,longitude,spending_lkr,cumulative_spend_lkr,daily_budget_lkr,dwell_time_minutes,is_overspending,activity_type,weather,replanning_triggered
tourist_6061,10,2024-11-21 13:00:00,Ella,6.875449,81.036961,2270.85,12981.55,18777,124,0,transport,cloudy,0
tourist_6061,10,2024-11-21 14:00:00,Ella,6.868309,81.047895,2740.24,15721.79,18777,72,0,accommodation,rainy,0
tourist_6061,10,2024-11-21 15:00:00,Ella,6.860946,81.040782,1140.62,16862.41,18777,25,0,shopping,cloudy,0
tourist_6061,10,2024-11-21 16:00:00,Ella,6.872153,81.039722,2010.25,18872.66,18777,123,1,sightseeing,sunny,1
tourist_6061,10,2024-11-21 17:00:00,Ella,6.865847,81.046863,2859.02,21731.68,18777,126,1,food,sunny,1
tourist_6061,10,2024-11-21 18:00:00,Ella,6.866207,81.039519,2804.04,24535.72,18777,141,1,food,sunny,1
tourist_6061,10,2024-11-21 19:00:00,Ella,6.868555,81.049801,864.3,25400.02,18777,46,1,food,cloudy,1
tourist_6061,10,2024-11-21 20:00:00,Ella,6.869116,81.047213,1253.87,26653.89,18777,120,1,accommodation,rainy,0
tourist_6061,10,2024-11-21 21:00:00,Ella,6.859896,81.05248,2433.46,29087.35,18777,133,1,sightseeing,rainy,1
tourist_9345,1,2024-10-22 08:00:00,Trincomalee,8.57903,81.206704,1031.16,1031.16,12922,137,0,accommodation,sunny,0
tourist_9345,1,2024-10-22 09:00:00,Trincomalee,8.597141,81.224139,1372.74,2403.9,12922,93,0,shopping,sunny,0
tourist_9345,1,2024-10-22 10:00:00,Trincomalee,8.582403,81.21378,1280.8,3684.7,12922,88,0,transport,rainy,0
tourist_9345,1,2024-10-22 11:00:00,Trincomalee,8.592321,81.223802,2040.6,5725.3,12922,42,0,sightseeing,rainy,0
tourist_9345,1,2024-10-22 12:00:00,Trincomalee,8.597019,81.214355,2802.09,8527.39,12922,137,0,transport,rainy,0
tourist_9345,1,2024-10-22 13:00:00,Trincomalee,8.584622,81.211085,1152.12,9679.51,12922,156,0,sightseeing,rainy,0
tourist_9345,1,2024-10-22 14:00:00,Trincomalee,8.586641,81.20657,2833.4,12512.91,12922,97,0,accommodation,cloudy,0
tourist_9345,1,2024-10-22 15:00:00,Trincomalee,8.59613,81.224549,2691.25,15204.16,12922,69,1,transport,rainy,1
tourist_9345,1,2024-10-22 16:00:00,Trincomalee,8.591207,81.20599,308.69,15512.85,12922,77,1,transport,sunny,0
tourist_9345,1,2024-10-22 17:00:00,Trincomalee,8.594463,81.213135,2688.06,18200.91,12922,36,1,accommodation,cloudy,1
tourist_9345,1,2024-10-22 18:00:00,Trincomalee,8.578968,81.2196,870.33,19071.24,12922,149,1,sightseeing,sunny,1
tourist_9345,1,2024-10-22 19:00:00,Trincomalee,8.585399,81.209226,1650.68,20721.92,12922,165,1,accommodation,rainy,0
tourist_9345,1,2024-10-22 20:00:00,Trincomalee,8.588694,81.210995,2457.99,23179.91,12922,179,1,accommodation,cloudy,1
tourist_9345,1,2024-10-22 21:00:00,Trincomalee,8.587149,81.210765,2132.58,25312.49,12922,152,1,shopping,rainy,0
tourist_9345,2,2024-10-23 08:00:00,Mirissa,5.951352,80.480989,525.49,525.49,12922,47,0,transport,rainy,0
tourist_9345,2,2024-10-23 09:00:00,Mirissa,5.943585,80.47752,1532.54,2058.03,12922,175,0,accommodation,cloudy,0
tourist_9345,2,2024-10-23 10:00:00,Mirissa,5.948486,80.471545,1566.79,3624.82,12922,36,0,shopping,rainy,0
tourist_9345,2,2024-10-23 11:00:00,Mirissa,5.938526,80.468193,2906.42,6531.24,12922,88,0,accommodation,rainy,0
tourist_9345,2,2024-10-23 12:00:00,Mirissa,5.950559,80.46269,1778.05,8309.29,12922,71,0,food,rainy,0
tourist_9345,2,2024-10-23 13:00:00,Mirissa,5.938356,80.466434,284.4,8593.69,12922,92,0,food,rainy,0
tourist_9345,2,2024-10-23 14:00:00,Mirissa,5.952833,80.477684,1092.54,9686.23,12922,180,0,food,rainy,0
tourist_9345,2,2024-10-23 15:00:00,Mirissa,5.950941,80.463618,1062.64,10748.87,12922,58,0,food,sunny,0
tourist_9345,2,2024-10-23 16:00:00,Mirissa,5.954384,80.477997,460.32,11209.19,12922,84,0,transport,sunny,0
tourist_9345,2,2024-10-23 17:00:00,Mirissa,5.94193,80.468019,1053.36,12262.55,12922,122,0,shopping,sunny,0
tourist_9345,2,2024-10-23 18:00:00,Mirissa,5.952217,80.46391,957.31,13219.86,12922,54,1,sightseeing,sunny,0
tourist_9345,2,2024-10-23 19:00:00,Mirissa,5.945283,80.480689,319.1,13538.96,12922,46,1,shopping,rainy,1
tourist_9345,2,2024-10-23 20:00:00,Mirissa,5.954473,80.474966,1550.88,15089.84,12922,122,1,transport,sunny,0
tourist_9345,2,2024-10-23 21:00:00,Mirissa,5.944362,80.46991,2440.57,17530.41,12922,81,1,transport,sunny,1
tourist_9345,3,2024-10-24 08:00:00,Ella,6.874745,81.047204,944.54,944.54,12922,134,0,sightseeing,cloudy,0
tourist_9345,3,2024-10-24 09:00:00,Ella,6.86559,81.037082,2391.5,3336.04,12922,111,0,accommodation,sunny,0
tourist_9345,3,2024-10-24 10:00:00,Ella,6.865459,81.042034,281.64,3617.68,12922,126,0,shopping,sunny,0
tourist_9345,3,2024-10-24 11:00:00,Ella,6.871744,81.047435,2622.22,6239.9,12922,37,0,sightseeing,cloudy,0
tourist_9345,3,2024-10-24 12:00:00,Ella,6.86437,81.051182,1507.99,7747.89,12922,144,0,sightseeing,cloudy,0
tourist_9345,3,2024-10-24 13:00:00,Ella,6.8765,81.042743,689.06,8436.95,12922,71,0,shopping,cloudy,0
tourist_9345,3,2024-10-24 14:00:00,Ella,6.864917,81.041431,1458.6,9895.55,12922,79,0,food,cloudy,0
tourist_9345,3,2024-10-24 15:00:00,Ella,6.868604,81.04298,596.39,10491.94,12922,126,0,sightseeing,cloudy,0
tourist_9345,3,2024-10-24 16:00:00,Ella,6.86224,81.053868,2247.74,12739.68,12922,15,0,shopping,rainy,0
tourist_9345,3,2024-10-24 17:00:00,Ella,6.865471,81.051985,2581.94,15321.62,12922,46,1,accommodation,cloudy,0
tourist_9345,3,2024-10-24 18:00:00,Ella,6.865657,81.046876,902.0,16223.62,12922,67,1,transport,cloudy,0
tourist_9345,3,2024-10-24 19:00:00,Ella,6.870797,81.048584,1300.69,17524.31,12922,112,1,accommodation,sunny,0
tourist_9345,3,2024-10-24 20:00:00,Ella,6.872422,81.043808,313.55,17837.86,12922,88,1,accommodation,cloudy,1
tourist_9345,3,2024-10-24 21:00:00,Ella,6.871532,81.049302,264.35,18102.21,12922,60,1,sightseeing,rainy,1
tourist_9345,4,2024-10-25 08:00:00,Ella,6.861505,81.045334,2665.71,2665.71,12922,165,0,transport,cloudy,0
tourist_9345,4,2024-10-25 09:00:00,Ella,6.875094,81.053259,738.47,3404.18,12922,127,0,accommodation,rainy,0
tourist_9345,4,2024-10-25 10:00:00,Ella,6.862453,81.054951,1811.97,5216.15,12922,140,0,sightseeing,cloudy,0
tourist_9345,4,2024-10-25 11:00:00,Ella,6.862417,81.045972,1491.69,6707.84,12922,85,0,accommodation,rainy,0
tourist_9345,4,2024-10-25 12:00:00,Ella,6.872618,81.050188,808.48,7516.32,12922,92,0,sightseeing,rainy,0
tourist_9345,4,2024-10-25 13:00:00,Ella,6.86873,81.055715,266.43,7782.75,12922,56,0,sightseeing,cloudy,0
tourist_9345,4,2024-10-25 14:00:00,Ella,6.87004,81.04087,1300.52,9083.27,12922,38,0,accommodation,cloudy,0
tourist_9345,4,2024-10-25 15:00:00,Ella,6.861605,81.048805,241.06,9324.33,12922,43,0,transport,sunny,0
tourist_9345,4,2024-10-25 16:00:00,Ella,6.874619,81.039717,341.81,9666.14,12922,154,0,food,rainy,0
tourist_9345,4,2024-10-25 17:00:00,Ella,6.857938,81.047302,2697.09,12363.23,12922,83,0,transport,sunny,0
tourist_9345,4,2024-10-25 18:00:00,Ella,6.87492,81.052768,1729.34,14092.57,12922,29,1,transport,sunny,1
tourist_9345,4,2024-10-25 19:00:00,Ella,6.862923,81.041279,626.12,14718.69,12922,135,1,sightseeing,cloudy,0
tourist_9345,4,2024-10-25 20:00:00,Ella,6.85685,81.049543,1746.28,16464.97,12922,156,1,food,sunny,0
tourist_9345,4,2024-10-25 21:00:00,Ella,6.858675,81.055034,2299.43,18764.4,12922,139,1,accommodation,rainy,1
tourist_9345,5,2024-10-26 08:00:00,Colombo,6.930791,79.870914,1444.29,1444.29,12922,126,0,shopping,cloudy,0
tourist_9345,5,2024-10-26 09:00:00,Colombo,6.917673,79.863196,1512.98,2957.27,12922,129,0,accommodation,sunny,0
tourist_9345,5,2024-10-26 10:00:00,Colombo,6.92934,79.85719,1276.11,4233.38,12922,25,0,transport,sunny,0
tourist_9345,5,2024-10-26 11:00:00,Colombo,6.935163,79.862866,1272.67,5506.05,12922,159,0,sightseeing,rainy,0
tourist_9345,5,2024-10-26 12:00:00,Colombo,6.934983,79.869717,1866.37,7372.42,12922,87,0,transport,rainy,0
tourist_9345,5,2024-10-26 13:00:00,Colombo,6.918132,79.862272,640.53,8012.95,12922,73,0,shopping,sunny,0
tourist_9345,5,2024-10-26 14:00:00,Colombo,6.932478,79.867813,1586.43,9599.38,12922,95,0,accommodation,cloudy,0
tourist_9345,5,2024-10-26 15:00:00,Colombo,6.923342,79.852377,2090.7,11690.08,12922,172,0,food,cloudy,0
tourist_9345,5,2024-10-26 16:00:00,Colombo,6.922865,79.854973,2453.77,14143.85,12922,130,1,transport,rainy,0
tourist_9345,5,2024-10-26 17:00:00,Colombo,6.926519,79.862276,1028.13,15171.98,12922,123,1,transport,rainy,0
tourist_9345,5,2024-10-26 18:00:00,Colombo,6.919899,79.867784,2377.01,17548.99,12922,25,1,sightseeing,cloudy,0
tourist_9345,5,2024-10-26 19:00:00,Colombo,6.934877,79.863977,1346.46,18895.45,12922,31,1,accommodation,cloudy,0
tourist_9345,5,2024-10-26 20:00:00,Colombo,6.933722,79.870128,1069.47,19964.92,12922,106,1,sightseeing,cloudy,0
tourist_9345,5,2024-10-26 21:00:00,Colombo,6.917489,79.865283,1502.76,21467.68,12922,88,1,accommodation,cloudy,1
tourist_9345,6,2024-10-27 08:00:00,Kandy,7.286764,80.63739,2608.25,2608.25,12922,38,0,food,sunny,0
tourist_9345,6,2024-10-27 09:00:00,Kandy,7.29915,80.633989,2611.18,5219.43,12922,26,0,sightseeing,sunny,0
tourist_9345,6,2024-10-27 10:00:00,Kandy,7.293114,80.637994,2601.12,7820.55,12922,143,0,transport,rainy,0
tourist_9345,6,2024-10-27 11:00:00,Kandy,7.29679,80.642376,2894.46,10715.01,12922,27,0,food,rainy,0
tourist_9345,6,2024-10-27 12:00:00,Kandy,7.289435,80.636161,2848.32,13563.33,12922,134,1,transport,rainy,1
tourist_9345,6,2024-10-27 13:00:00,Kandy,7.282974,80.629991,1490.37,15053.7,12922,29,1,shopping,rainy,1
tourist_9345,6,2024-10-27 14:00:00,Kandy,7.289734,80.639862,286.54,15340.24,12922,83,1,accommodation,cloudy,0
tourist_9345,6,2024-10-27 15:00:00,Kandy,7.291108,80.636946,2679.68,18019.92,12922,41,1,transport,sunny,0
tourist_9345,6,2024-10-27 16:00:00,Kandy,7.298354,80.624211,1333.43,19353.35,12922,50,1,accommodation,cloudy,0
tourist_9345,6,2024-10-27 17:00:00,Kandy,7.281382,80.625183,2505.03,21858.38,12922,16,1,shopping,sunny,1
tourist_9345,6,2024-10-27 18:00:00,Kandy,7.294291,80.625104,1409.28,23267.66,12922,125,1,transport,rainy,1
tourist_9345,6,2024-10-27 19:00:00,Kandy,7.29464,80.625857,2831.22,26098.88,12922,112,1,accommodation,rainy,1
tourist_9345,6,2024-10-27 20:00:00,Kandy,7.284696,80.634102,337.54,26436.42,12922,91,1,shopping,sunny,0
tourist_9345,6,2024-10-27 21:00:00,Kandy,7.289604,80.633747,2698.84,29135.26,12922,45,1,transport,sunny,0
tourist_9345,7,2024-10-28 08:00:00,Trincomalee,8.583095,81.21041,1504.11,1504.11,12922,121,0,shopping,rainy,0
tourist_9345,7,2024-10-28 09:00:00,Trincomalee,8.587544,81.210844,830.06,2334.17,12922,79,0,shopping,sunny,0
tourist_9345,7,2024-10-28 10:00:00,Trincomalee,8.590156,81.209488,2365.65,4699.82,12922,40,0,transport,cloudy,0
tourist_9345,7,2024-10-28 11:00:00,Trincomalee,8.596711,81.213425,2690.28,7390.1,12922,180,0,shopping,cloudy,0
tourist_9345,7,2024-10-28 12:00:00,Trincomalee,8.589093,81.225038,1651.05,9041.15,12922,106,0,transport,sunny,0
tourist_9345,7,2024-10-28 13:00:00,Trincomalee,8.584575,81.20854,2036.16,11077.31,12922,88,0,shopping,sunny,0
tourist_9345,7,2024-10-28 14:00:00,Trincomalee,8.591432,81.205962,2878.77,13956.08,12922,68,1,shopping,cloudy,0
tourist_9345,7,2024-10-28 15:00:00,Trincomalee,8.580954,81.2148,1618.28,15574.36,12922,134,1,accommodation,rainy,1
tourist_9345,7,2024-10-28 16:00:00,Trincomalee,8.588296,81.207552,2043.5,17617.86,12922,54,1,shopping,sunny,1
tourist_9345,7,2024-10-28 17:00:00,Trincomalee,8.590504,81.223984,888.53,18506.39,12922,160,1,food,cloudy,1
tourist_9345,7,2024-10-28 18:00:00,Trincomalee,8.592275,81.224474,882.93,19389.32,12922,52,1,accommodation,sunny,1
tourist_9345,7,2024-10-28 19:00:00,Trincomalee,8.591803,81.208047,1732.34,21121.66,12922,176,1,shopping,rainy,1
tourist_9345,7,2024-10-28 20:00:00,Trincomalee,8.596096,81.213116,1978.88,23100.54,12922,66,1,accommodation,sunny,0
tourist_9345,7,2024-10-28 21:00:00,Trincomalee,8.580011,81.22368,1822.9,24923.44,12922,19,1,shopping,cloudy,0
tourist_9345,8,2024-10-29 08:00:00,Galle,6.050332,80.218426,524.19,524.19,12922,132,0,food,cloudy,0
tourist_9345,8,2024-10-29 09:00:00,Galle,6.056244,80.21988,273.31,797.5,12922,105,0,shopping,cloudy,0
tourist_9345,8,2024-10-29 10:00:00,Galle,6.053654,80.21297,1509.73,2307.23,12922,68,0,accommodation,rainy,0
tourist_9345,8,2024-10-29 11:00:00,Galle,6.053796,80.222104,2990.6,5297.83,12922,25,0,accommodation,rainy,0
tourist_9345,8,2024-10-29 12:00:00,Galle,6.053326,80.226489,819.99,6117.82,12922,178,0,shopping,cloudy,0
tourist_9345,8,2024-10-29 13:00:00,Galle,6.046105,80.217512,482.41,6600.23,12922,55,0,shopping,sunny,0
tourist_9345,8,2024-10-29 14:00:00,Galle,6.045931,80.214525,1500.51,8100.74,12922,169,0,sightseeing,sunny,0
tourist_9345,8,2024-10-29 15:00:00,Galle,6.044064,80.22816,2060.04,10160.78,12922,59,0,accommodation,rainy,0
tourist_9345,8,2024-10-29 16:00:00,Galle,6.04887,80.212097,1433.05,11593.83,12922,137,0,transport,cloudy,0
tourist_9345,8,2024-10-29 17:00:00,Galle,6.055225,80.213973,918.02,12511.85,12922,147,0,shopping,cloudy,0
tourist_9345,8,2024-10-29 18:00:00,Galle,6.0463,80.221444,996.31,13508.16,12922,89,1,accommodation,cloudy,0
tourist_9345,8,2024-10-29 19:00:00,Galle,6.048712,80.220697,1742.87,15251.03,12922,115,1,accommodation,cloudy,1
tourist_9345,8,2024-10-29 20:00:00,Galle,6.058638,80.216385,1021.68,16272.71,12922,175,1,shopping,sunny,0
tourist_9345,8,2024-10-29 21:00:00,Galle,6.044923,80.223039,2724.69,18997.4,12922,104,1,shopping,cloudy,0
tourist_9345,9,2024-10-30 08:00:00,Colombo,6.926742,79.862756,2519.1,2519.1,12922,49,0,shopping,sunny,0
tourist_9345,9,2024-10-30 09:00:00,Colombo,6.928107,79.852958,2054.1,4573.2,12922,104,0,sightseeing,cloudy,0
tourist_9345,9,2024-10-30 10:00:00,Colombo,6.929054,79.853629,1857.74,6430.94,12922,62,0,shopping,sunny,0
tourist_9345,9,2024-10-30 11:00:00,Colombo,6.931802,79.853407,734.06,7165.0,12922,47,0,transport,sunny,0
tourist_9345,9,2024-10-30 12:00:00,Colombo,6.934303,79.855766,1797.32,8962.32,12922,165,0,sightseeing,cloudy,0
tourist_9345,9,2024-10-30 13:00:00,Colombo,6.936885,79.867913,2808.64,11770.96,12922,32,0,sightseeing,rainy,0
tourist_9345,9,2024-10-30 14:00:00,Colombo,6.93131,79.86507,1165.32,12936.28,12922,56,1,transport,cloudy,0
tourist_9345,9,2024-10-30 15:00:00,Colombo,6.936057,79.85231,1808.39,14744.67,12922,96,1,shopping,rainy,1
tourist_9345,9,2024-10-30 16:00:00,Colombo,6.931736,79.857584,2195.37,16940.04,12922,131,1,accommodation,cloudy,0
tourist_9345,9,2024-10-30 17:00:00,Colombo,6.933125,79.854359,2070.09,19010.13,12922,156,1,accommodation,sunny,1
tourist_9345,9,2024-10-30 18:00:00,Colombo,6.919642,79.853086,1363.85,20373.98,12922,145,1,sightseeing,rainy,0
tourist_9345,9,2024-10-30 19:00:00,Colombo,6.927054,79.867418,2651.79,23025.77,12922,91,1,food,rainy,0
tourist_9345,9,2024-10-30 20:00:00,Colombo,6.92893,79.852985,1444.3,24470.07,12922,124,1,transport,rainy,1
tourist_9345,9,2024-10-30 21:00:00,Colombo,6.918531,79.868554,1309.16,25779.23,12922,93,1,accommodation,sunny,1
tourist_9345,10,2024-10-31 08:00:00,Mirissa,5.947041,80.466405,873.85,873.85,12922,134,0,food,sunny,0
tourist_9345,10,2024-10-31 09:00:00,Mirissa,5.947506,80.475082,873.4,1747.25,12922,162,0,sightseeing,sunny,0
tourist_9345,10,2024-10-31 10:00:00,Mirissa,5.942141,80.47615,1185.86,2933.11,12922,48,0,shopping,rainy,0
tourist_9345,10,2024-10-31 11:00:00,Mirissa,5.953942,80.479509,1207.18,4140.29,12922,35,0,transport,rainy,0
tourist_9345,10,2024-10-31 12:00:00,Mirissa,5.949435,80.480026,2193.26,6333.55,12922,81,0,shopping,sunny,0
tourist_9345,10,2024-10-31 13:00:00,Mirissa,5.957116,80.46947,2543.89,8877.44,12922,123,0,shopping,cloudy,0
tourist_9345,10,2024-10-31 14:00:00,Mirissa,5.952386,80.475271,392.33,9269.77,12922,97,0,shopping,cloudy,0
tourist_9345,10,2024-10-31 15:00:00,Mirissa,5.946544,80.46395,1851.87,11121.64,12922,72,0,food,sunny,0
tourist_9345,10,2024-10-31 16:00:00,Mirissa,5.94742,80.471067,853.84,11975.48,12922,153,0,accommodation,sunny,0
tourist_9345,10,2024-10-31 17:00:00,Mirissa,5.950282,80.478554,948.44,12923.92,12922,171,1,transport,cloudy,1
tourist_9345,10,2024-10-31 18:00:00,Mirissa,5.955852,80.468123,548.52,13472.44,12922,138,1,sightseeing,sunny,1
tourist_9345,10,2024-10-31 19:00:00,Mirissa,5.957952,80.469033,1783.02,15255.46,12922,142,1,sightseeing,rainy,1
tourist_9345,10,2024-10-31 20:00:00,Mirissa,5.95751,80.48034,1672.57,16928.03,12922,180,1,accommodation,cloudy,1
tourist_9345,10,2024-10-31 21:00:00,Mirissa,5.942256,80.477215,2210.97,19139.0,12922,78,1,food,sunny,1
tourist_5317,1,2024-07-29 08:00:00,Trincomalee,8.590032,81.210779,1565.43,1565.43,16919,55,0,shopping,cloudy,0
tourist_5317,1,2024-07-29 09:00:00,Trincomalee,8.589582,81.22074,1945.53,3510.96,16919,89,0,sightseeing,cloudy,0
tourist_5317,1,2024-07-29 10:00:00,Trincomalee,8.590441,81.222543,2733.96,6244.92,16919,114,0,transport,cloudy,0
tourist_5317,1,2024-07-29 11:00:00,Trincomalee,8.580271,81.216375,491.72,6736.64,16919,27,0,food,sunny,0
tourist_5317,1,2024-07-29 12:00:00,Trincomalee,8.585525,81.209104,1755.68,8492.32,16919,178,0,transport,cloudy,0
tourist_5317,1,2024-07-29 13:00:00,Trincomalee,8.578908,81.211609,2542.37,11034.69,16919,130,0,food,cloudy,0
tourist_5317,1,2024-07-29 14:00:00,Trincomalee,8.580044,81.224702,1241.37,12276.06,16919,150,0,shopping,rainy,0
tourist_5317,1,2024-07-29 15:00:00,Trincomalee,8.594939,81.216391,719.14,12995.2,16919,26,0,accommodation,sunny,0
tourist_5317,1,2024-07-29 16:00:00,Trincomalee,8.577588,81.208842,1014.46,14009.66,16919,16,0,sightseeing,rainy,0
tourist_5317,1,2024-07-29 17:00:00,Trincomalee,8.586474,81.216125,1290.04,15299.7,16919,78,0,food,cloudy,0
tourist_5317,1,2024-07-29 18:00:00,Trincomalee,8.59315,81.206612,1591.74,16891.44,16919,121,0,shopping,rainy,0
tourist_5317,1,2024-07-29 19:00:00,Trincomalee,8.588435,81.212639,511.79,17403.23,16919,71,1,transport,cloudy,0
tourist_5317,1,2024-07-29 20:00:00,Trincomalee,8.588961,81.207956,609.96,18013.19,16919,16,1,sightseeing,cloudy,0
tourist_5317,1,2024-07-29 21:00:00,Trincomalee,8.584815,81.210002,2289.42,20302.61,16919,72,1,food,cloudy,1
tourist_5317,2,2024-07-30 08:00:00,Ella,6.859355,81.055076,1275.86,1275.86,16919,130,0,shopping,cloudy,0
tourist_5317,2,2024-07-30 09:00:00,Ella,6.875324,81.039067,2154.46,3430.32,16919,86,0,food,cloudy,0
tourist_5317,2,2024-07-30 10:00:00,Ella,6.860773,81.055749,2019.37,5449.69,16919,177,0,accommodation,cloudy,0
tourist_5317,2,2024-07-30 11:00:00,Ella,6.856896,81.051759,2274.18,7723.87,16919,67,0,sightseeing,sunny,0
tourist_5317,2,2024-07-30 12:00:00,Ella,6.862789,81.041496,300.32,8024.19,16919,129,0,food,rainy,0
tourist_5317,2,2024-07-30 13:00:00,Ella,6.861794,81.05216,1343.33,9367.52,16919,18,0,food,rainy,0
tourist_5317,2,2024-07-30 14:00:00,Ella,6.8594,81.040089,1165.25,10532.77,16919,115,0,sightseeing,cloudy,0
tourist_5317,2,2024-07-30 15:00:00,Ella,6.873651,81.041011,1132.59,11665.36,16919,154,0,food,rainy,0
tourist_5317,2,2024-07-30 16:00:00,Ella,6.872975,81.039267,1281.79,12947.15,16919,143,0,accommodation,rainy,0
tourist_5317,2,2024-07-30 17:00:00,Ella,6.85806,81.055498,2156.31,15103.46,16919,94,0,food,cloudy,0
tourist_5317,2,2024-07-30 18:00:00,Ella,6.866895,81.043156,700.5,15803.96,16919,27,0,shopping,rainy,0
tourist_5317,2,2024-07-30 19:00:00,Ella,6.86026,81.036961,897.42,16701.38,16919,16,0,sightseeing,sunny,0
tourist_5317,2,2024-07-30 20:00:00,Ella,6.867319,81.047261,1535.6,18236.98,16919,161,1,transport,cloudy,1
tourist_5317,2,2024-07-30 21:00:00,Ella,6.861007,81.043583,2465.92,20702.9,16919,165,1,food,cloudy,1
tourist_5317,3,2024-07-31 08:00:00,Mirissa,5.942198,80.47682,1713.02,1713.02,16919,177,0,accommodation,rainy,0
tourist_5317,3,2024-07-31 09:00:00,Mirissa,5.956255,80.46862,705.16,2418.18,16919,15,0,transport,cloudy,0
tourist_5317,3,2024-07-31 10:00:00,Mirissa,5.93903,80.467937,2344.45,4762.63,16919,111,0,sightseeing,sunny,0
tourist_5317,3,2024-07-31 11:00:00,Mirissa,5.950157,80.468189,2694.53,7457.16,16919,152,0,shopping,cloudy,0
tourist_5317,3,2024-07-31 12:00:00,Mirissa,5.951578,80.479614,773.27,8230.43,16919,100,0,shopping,rainy,0
tourist_5317,3,2024-07-31 13:00:00,Mirissa,5.95344,80.479293,1756.01,9986.44,16919,149,0,shopping,sunny,0
tourist_5317,3,2024-07-31 14:00:00,Mirissa,5.955414,80.46938,1464.1,11450.54,16919,97,0,shopping,cloudy,0
tourist_5317,3,2024-07-31 15:00:00,Mirissa,5.952881,80.469202,2830.46,14281.0,16919,115,0,sightseeing,cloudy,0
tourist_5317,3,2024-07-31 16:00:00,Mirissa,5.940722,80.477835,384.83,14665.83,16919,72,0,accommodation,sunny,0
tourist_5317,3,2024-07-31 17:00:00,Mirissa,5.939177,80.476103,2477.11,17142.94,16919,84,1,transport,sunny,0
tourist_5317,3,2024-07-31 18:00:00,Mirissa,5.941493,80.476992,304.42,17447.36,16919,91,1,food,sunny,1
tourist_5317,3,2024-07-31 19:00:00,Mirissa,5.94201,80.481461,1489.22,18936.58,16919,144,1,transport,sunny,1
tourist_5317,3,2024-07-31 20:00:00,Mirissa,5.947639,80.468719,1488.93,20425.51,16919,176,1,food,rainy,1
tourist_5317,3,2024-07-31 21:00:00,Mirissa,5.955414,80.475722,2550.68,22976.19,16919,115,1,shopping,cloudy,1
tourist_5317,4,2024-08-01 08:00:00,Kandy,7.299917,80.643001,1823.14,1823.14,16919,57,0,accommodation,cloudy,0
tourist_5317,4,2024-08-01 09:00:00,Kandy,7.287432,80.63696,2465.87,4289.01,16919,30,0,food,sunny,0
tourist_5317,4,2024-08-01 10:00:00,Kandy,7.28577,80.623895,1356.72,5645.73,16919,84,0,food,sunny,0
tourist_5317,4,2024-08-01 11:00:00,Kandy,7.294825,80.642666,311.64,5957.37,16919,21,0,food,rainy,0
tourist_5317,4,2024-08-01 12:00:00,Kandy,7.300433,80.633267,894.21,6851.58,16919,71,0,accommodation,rainy,0
tourist_5317,4,2024-08-01 13:00:00,Kandy,7.291629,80.637412,1940.9,8792.48,16919,173,0,shopping,cloudy,0
tourist_5317,4,2024-08-01 14:00:00,Kandy,7.285643,80.628072,2179.09,10971.57,16919,47,0,food,sunny,0
tourist_5317,4,2024-08-01 15:00:00,Kandy,7.285765,80.643132,1723.16,12694.73,16919,171,0,accommodation,cloudy,0
tourist_5317,4,2024-08-01 16:00:00,Kandy,7.284009,80.62516,1595.0,14289.73,16919,47,0,shopping,rainy,0
tourist_5317,4,2024-08-01 17:00:00,Kandy,7.281496,80.631397,1278.88,15568.61,16919,150,0,shopping,rainy,0
tourist_5317,4,2024-08-01 18:00:00,Kandy,7.299876,80.630668,2096.58,17665.19,16919,29,1,food,rainy,1
tourist_5317,4,2024-08-01 19:00:00,Kandy,7.288801,80.624633,1438.48,19103.67,16919,133,1,transport,cloudy,1
tourist_5317,4,2024-08-01 20:00:00,Kandy,7.295865,80.632525,412.16,19515.83,16919,156,1,shopping,rainy,0
tourist_5317,4,2024-08-01 21:00:00,Kandy,7.283985,80.623859,369.17,19885.0,16919,153,1,shopping,rainy,0
tourist_5317,5,2024-08-02 08:00:00,Galle,6.060374,80.216934,1534.47,1534.47,16919,156,0,accommodation,sunny,0
tourist_5317,5,2024-08-02 09:00:00,Galle,6.053683,80.226672,2338.12,3872.59,16919,19,0,food,sunny,0
tourist_5317,5,2024-08-02 10:00:00,Galle,6.050165,80.229379,543.91,4416.5,16919,161,0,sightseeing,rainy,0
tourist_5317,5,2024-08-02 11:00:00,Galle,6.048324,80.224228,344.81,4761.31,16919,131,0,sightseeing,cloudy,0
tourist_5317,5,2024-08-02 12:00:00,Galle,6.046158,80.213542,1740.05,6501.36,16919,157,0,transport,rainy,0
tourist_5317,5,2024-08-02 13:00:00,Galle,6.047822,80.220732,937.99,7439.35,16919,107,0,sightseeing,cloudy,0
tourist_5317,5,2024-08-02 14:00:00,Galle,6.047207,80.213641,2146.43,9585.78,16919,179,0,food,cloudy,0
tourist_5317,5,2024-08-02 15:00:00,Galle,6.0578,80.211314,637.42,10223.2,16919,39,0,sightseeing,rainy,0
tourist_5317,5,2024-08-02 16:00:00,Galle,6.059488,80.214767,224.96,10448.16,16919,25,0,transport,cloudy,0
tourist_5317,5,2024-08-02 17:00:00,Galle,6.044172,80.220502,1853.53,12301.69,16919,35,0,shopping,sunny,0
tourist_5317,5,2024-08-02 18:00:00,Galle,6.061887,80.229883,400.8,12702.49,16919,94,0,food,rainy,0
